"","lnGdp_1","lnGdp_2","lnTrade_value","panel_number","reporter","partner","year_in_force"
"1",0.0916400652527672,0.897333641871249,18.3818348997269,1,"Canada","Chile",1997
"2",-0.0181559879623391,0.752064393233994,18.9497801209997,2,"Canada","Colombia",2011
"3",0.469519839223185,0.676237292988089,16.8224062381786,3,"Canada","Costa Rica",2002
"4",1.80539607006058,-0.234531010744764,16.33253995329,4,"Canada","Honduras",2014
"5",0.774119307834302,-0.0671974688451688,18.5255035260574,5,"Canada","Israel",1997
"6",1.66031427088782,0.309151284319663,15.5549451482728,6,"Canada","Jordan",2012
"7",0.657466079999035,0.215582324725666,21.0261520231014,7,"Canada","Rep. of Korea",2015
"8",0.483701264814349,0.814229570829691,16.605926857883,8,"Canada","Panama",2013
"9",0.13404311287524,1.16751454189167,17.712054356232,9,"Canada","Peru",2009
"10",1.71276840511804,0.447636291104594,16.9467465902493,10,"Canada","Ukraine",2017
"11",-0.00159238361687986,2.11768612863563,17.8583309219496,11,"Chile","Canada",1997
"12",0.904501448280414,1.480547166156,17.3457565830608,12,"Chile","China",2010
"13",0.00259595942312531,1.40609914894801,18.2016402635183,13,"Chile","Colombia",2009
"14",0.331246751731784,0.78280056351513,16.7312730045222,14,"Chile","Costa Rica",2002
"15",-0.499632545275613,1.76695959404115,14.7318368892048,15,"Chile","El Salvador",2002
"16",-0.0378570547159175,2.32005919040476,16.3810006922566,16,"Chile","Guatemala",2010
"17",0.225447206991543,2.2018971349167,14.092417031623,17,"Chile","Honduras",2008
"18",0.902273948569261,-0.055784873383375,17.5176919477466,18,"Chile","China, Hong Kong SAR",2014
"19",-0.0552090431620425,1.98039391901231,17.4022599395823,19,"Chile","Australia",2009
"20",0.798985698388625,0.389010424527828,21.0485293412022,20,"Chile","Japan",2007
"21",0.243464559334707,1.25961293655454,19.3695213730955,21,"Chile","Rep. of Korea",2004
"22",2.08196845063469,-0.832634756473463,16.1159345173905,22,"Chile","Malaysia",2012
"23",-0.103054691777142,1.76682686652929,17.8777608998203,23,"Chile","Mexico",1999
"24",0.941464738383877,1.3593906374348,12.6316311883192,24,"Chile","Nicaragua",2012
"25",1.10813082820943,0.565498498049414,16.37073454619,25,"Chile","Panama",2008
"26",1.04248205046561,0.599397173206835,18.1238892531147,26,"Chile","Peru",2009
"27",-0.923031685872881,3.47016806438723,13.014858341684,27,"Chile","Viet Nam",2014
"28",0.0469250990158597,1.46670780817199,17.3242143512018,28,"Chile","Thailand",2015
"29",-1.87150461240399,3.75639025590012,16.8024745018264,29,"Chile","Turkey",2011
"30",0.0685613389934737,1.30199860707466,21.0798499863634,30,"Chile","USA",2004
"31",1.18966438101962,0.58504470279649,18.6686673277628,31,"China","Chile",2009
"32",1.10661827155056,1.39422239337927,15.3974907333726,32,"China","Costa Rica",2011
"33",0.576080669918858,2.87950727452586,14.6071193111064,33,"China","Georgia",2018
"34",1.00369067384514,-1.11442575820585,24.3479324606931,34,"China","China, Hong Kong SAR",2003
"35",0.774647097222282,1.80360062087931,14.2127774859729,35,"China","Iceland",2014
"36",1.34361127213081,-0.113362053118997,20.3089562641147,36,"China","Australia",2015
"37",0.634864118175249,1.30245614658959,21.6007738140535,37,"China","Rep. of Korea",2015
"38",0.203367936263121,0.253605572597404,20.0858416849982,38,"China","China, Macao SAR",2003
"39",1.07510412509495,0.609842646816525,18.2859573840742,39,"China","New Zealand",2008
"40",-0.574179664450596,3.13916764017068,20.1280221506422,40,"China","Pakistan",2009
"41",0.911442183045611,1.53399218399204,17.383876517735,41,"China","Peru",2010
"42",1.12980181956639,0.174064707184087,21.4317232460337,42,"China","Singapore",2009
"43",1.02137339048374,-0.116077202208299,18.8898778480441,43,"China","Switzerland",2014
"44",-0.226805628982201,2.28287851036949,12.7425660160447,44,"Georgia","China",2018
"45",1.07448698369517,0.518969634199722,17.0078105531013,45,"Georgia","Azerbaijan",1996
"46",-0.506668442146832,1.76372033655964,14.6993119818563,46,"Georgia","Kazakhstan",1999
"47",1.91221300228079,-0.249368917946764,16.8615542665396,47,"Georgia","Armenia",1998
"48",1.91755968091288,-1.53044779580801,17.8526612586593,48,"Georgia","Russian Federation",1994
"49",0.113842249094506,1.02639268156453,17.0695453969042,49,"Georgia","Turkey",2008
"50",-1.83051926924566,0.669703025672092,16.4131196553467,50,"Georgia","Turkmenistan",2000
"51",1.0037358653337,0.793737964485753,15.5059362083132,51,"Georgia","Ukraine",1996
"52",-0.531357872559602,1.55501398280408,16.9871659619711,52,"Australia","Chile",2009
"53",0.917358435117013,0.990019820677333,20.454984164503,53,"Australia","China",2015
"54",0.738761489905391,0.746351700443369,21.269426814083,54,"Australia","Rep. of Korea",2014
"55",0.0574861348877748,0.995970065666639,20.1414568995772,55,"Australia","Malaysia",2013
"56",-0.393048925295513,1.20619685471886,21.3042916280044,56,"Australia","New Zealand",1989
"57",0.605868216603553,0.213337442088285,20.1611908722129,57,"Australia","Papua New Guinea",1977
"58",0.62020144260774,0.238290537544367,20.9692969049379,58,"Australia","Singapore",2003
"59",0.533784557570006,0.547984661583211,19.8529051090709,59,"Australia","Thailand",2005
"60",-0.110587446980019,1.34128949287933,21.6921926240611,60,"Australia","USA",2005
"61",0.712934798405348,0.0658716590852239,20.2740911411057,61,"Japan","Chile",2007
"62",0.189561568236707,0.52542997095224,22.7781267903672,62,"Japan","Australia",2015
"63",1.05904405868652,0.362333074092296,21.9219284465113,63,"Japan","Indonesia",2008
"64",1.62289919470197,0.173982509731897,22.1446698876744,64,"Japan","Malaysia",2006
"65",0.413082208262251,0.494074260088757,21.3686647641343,65,"Japan","Mexico",2005
"66",2.91538249368281,0.697450128411412,15.8011364899133,66,"Japan","Mongolia",2016
"67",0.979096857401021,0.881537168877569,18.1699999491691,67,"Japan","Peru",2012
"68",1.44853346603951,0.784831146645884,21.5938831162357,68,"Japan","Philippines",2008
"69",0.570753205723938,0.798232721315646,21.4208315250089,69,"Japan","India",2011
"70",1.08917622339363,0.162203632720002,22.9485177095222,70,"Japan","Singapore",2002
"71",0.444030104297593,1.29935343540624,18.9528794083286,71,"Japan","Viet Nam",2009
"72",0.310259875574858,0.0334878159232955,21.7004594054846,72,"Japan","Switzerland",2009
"73",0.746127380373817,0.751808794439466,22.6482694352719,73,"Japan","Thailand",2007
"74",0.33235656472737,0.0750145821259768,18.2463656655976,74,"Japan","Brunei Darussalam",2008
"75",-0.2162779272556,1.2415174106709,21.3557348005975,75,"Rep. of Korea","Canada",2015
"76",-0.141657576815592,1.11686286479186,19.051165461144,76,"Rep. of Korea","Chile",2004
"77",1.83732766290272,0.549244605355006,20.991942153051,77,"Rep. of Korea","China",2015
"78",0.814482137421981,0.938302020597277,17.6751430146098,78,"Rep. of Korea","Colombia",2016
"79",0.61504524730275,0.744155040539025,20.7281787507973,79,"Rep. of Korea","Australia",2014
"80",0.264533217383336,1.38502160523947,18.852146032176,80,"Rep. of Korea","New Zealand",2015
"81",0.103547820185675,2.44573604517367,14.9560520679508,81,"Rep. of Korea","Peru",2011
"82",0.61523438198782,1.18437676257424,20.3296934700103,82,"Rep. of Korea","India",2010
"83",-0.0298195958664786,0.954835223044569,21.1500709416268,83,"Rep. of Korea","Singapore",2006
"84",0.437286167433567,1.12444650918159,19.1084841519585,84,"Rep. of Korea","Viet Nam",2015
"85",0.743027096215602,0.978968091124459,18.7349588310092,85,"Rep. of Korea","Turkey",2013
"86",0.0122576085507987,1.05426368783246,23.754244533586,86,"Rep. of Korea","USA",2012
"87",0.211935455685631,1.3843030608672,18.310465440638,87,"Mexico","Chile",1999
"88",0.451262659982052,1.443306221095,18.5052198874897,88,"Mexico","Colombia",1995
"89",-1.41152647680719,0.966176250718404,19.1867541701308,89,"Mexico","Israel",2000
"90",0.0303616572619961,-0.421890083577475,21.0894634749682,90,"Mexico","Japan",2005
"91",0.723460245510169,0.758711658566193,18.0631403970891,91,"Mexico","Panama",2015
"92",0.17998132775989,1.6075215252221,17.9796996644526,92,"Mexico","Peru",2012
"93",-0.450104052320118,0.823239947636919,17.3960310054361,93,"Mexico","Uruguay",2004
"94",2.92617277279296,-2.04840186850726,15.7934896710079,94,"Panama","Canada",2013
"95",-2.04162627912074,6.03689332455187,13.7762176022016,95,"Panama","Chile",2008
"96",-2.23169255536032,4.23849032262497,17.5478691452767,96,"Panama","Costa Rica",2008
"97",1.840600035103,0.648674562672961,16.1086066726657,97,"Panama","El Salvador",2003
"98",-4.57247738707912,8.07135653867968,16.5107230403849,98,"Panama","Guatemala",2009
"99",1.23018411553842,1.16952316304979,16.3296802542883,99,"Panama","Honduras",2009
"100",0.475407794000655,3.98548658661769,13.0945460379359,100,"Panama","Mexico",2015
"101",-6.72220032891064,13.5970213597605,15.3257716848996,101,"Panama","Nicaragua",2009
"102",-1.95563402837321,7.40285913003076,14.569559027947,102,"Panama","Peru",2012
"103",-2.183913033188,2.61045640804122,10.2314954964595,103,"Panama","Singapore",2006
"104",2.75483561614938,-1.5985365962602,19.3661060482895,104,"Panama","USA",2012
"105",-0.335412189788379,3.31910653205375,18.530936856596,105,"Peru","Canada",2009
"106",-0.738181670168025,3.10100729036286,18.0655526030967,106,"Peru","Chile",2009
"107",1.87431955015183,0.443301048972034,19.3441353856375,107,"Peru","China",2010
"108",2.08687981295596,-0.559316723161038,15.8770956173786,108,"Peru","Costa Rica",2013
"109",1.56830202531867,0.551233654893511,19.4910678090342,109,"Peru","Japan",2012
"110",0.866143779407863,1.73985573881563,17.8898723206602,110,"Peru","Rep. of Korea",2011
"111",0.409045171544474,0.773572742216217,18.3894431717648,111,"Peru","Mexico",2012
"112",0.827213623963241,1.70341389309364,15.7535133835192,112,"Peru","Panama",2012
"113",-3.0327301698867,4.18522873036523,13.2187148330745,113,"Peru","Singapore",2009
"114",0.518153945474856,2.01205973057137,20.3747984897742,114,"Peru","USA",2009
"115",0.138820009598458,1.353698148413,20.9034866286778,115,"Singapore","China",2009
"116",1.23992258652076,-0.110069974249917,15.8697805630129,116,"Singapore","Costa Rica",2013
"117",0.620474453142928,0.242985373926309,20.9918675434485,117,"Singapore","Australia",2003
"118",0.435900988084092,0.603716797024597,22.0635957370347,118,"Singapore","Japan",2002
"119",-0.598017780063801,0.588187485965837,16.7268620278983,119,"Singapore","Jordan",2005
"120",0.530542737690471,1.08402819128122,20.5777097231338,120,"Singapore","Rep. of Korea",2006
"121",0.432703052475212,0.779646279820702,18.8837822079643,121,"Singapore","New Zealand",2001
"122",1.25114408717417,-0.0957768404225138,19.3178082280837,122,"Singapore","Panama",2006
"123",-0.938487952030174,1.99326771500519,15.9776208945916,123,"Singapore","Peru",2009
"124",0.566478437149616,0.416860014561703,20.6566717090295,124,"Singapore","India",2005
"125",0.335599321007292,0.574570276321259,17.6650176141433,125,"Singapore","Turkey",2017
"126",0.198212785377211,0.408399352266339,23.0676902423374,126,"Singapore","USA",2004
"127",0.0401581400578297,2.55989407610159,13.3539416561794,127,"Turkey","Chile",2011
"128",1.8795683684169,-0.384611544433826,16.2673921683791,128,"Turkey","Georgia",2008
"129",0.10905772451032,1.55543037728146,17.2425110248447,129,"Turkey","Israel",1997
"130",0.587283752824329,0.363071142145837,17.9533306150586,130,"Turkey","Jordan",2011
"131",0.737623594970973,-0.0117143046687693,16.9969837439801,131,"Turkey","Rep. of Korea",2013
"132",-1.74791742571548,3.06624375916107,15.7771509075729,132,"Turkey","Malaysia",2015
"133",-1.83309736827728,6.00460403097099,11.0444087297495,133,"Turkey","Mauritius",2013
"134",0.370851084890333,2.99520598884483,15.8635178035129,134,"Turkey","Montenegro",2010
"135",0.83852217117517,2.23595549368878,16.4062646298519,135,"Turkey","Morocco",2006
"136",1.68109458858878,0.0716071485697004,19.6871495285989,136,"Turkey","Serbia",2010
"137",0.263904430666242,1.79910364640945,14.8002271205882,137,"Turkey","Bosnia Herzegovina",2003
"138",-0.837968632490398,2.14061901972997,15.9143064647211,138,"Turkey","Singapore",2017
"139",1.02087165305108,0.98497989252777,17.6170149453455,139,"Turkey","Tunisia",2005
"140",1.54517724598012,0.22058278884722,15.1902903804957,140,"Turkey","Albania",2008
"141",0.450933124418887,0.904761180520262,18.7558584072607,141,"Turkey","Egypt",2007
"142",1.37036547389989,-0.280080271200089,20.3973289608072,142,"Ukraine","Belarus",2006
"143",0.386602420301643,0.578022940446376,16.4678743906476,143,"Ukraine","Canada",2017
"144",1.17139423852133,0.51577498523427,19.0254976563498,144,"Ukraine","Georgia",1996
"145",1.94530395136984,-0.107255343368153,18.2960487878936,145,"Ukraine","Azerbaijan",1996
"146",2.29512272531328,-0.280897402500128,18.3252562136103,146,"Ukraine","Kazakhstan",1998
"147",1.28833843338942,0.41191399084726,15.9057545425941,147,"Ukraine","Kyrgyzstan",1998
"148",-0.140950518913135,5.7303182952776,14.8100244970707,148,"Ukraine","Montenegro",2013
"149",1.11621938067233,0.531057648525793,17.0351243504674,149,"Ukraine","Armenia",1996
"150",0.845459762568656,-0.284579509091811,16.7637818685694,150,"Ukraine","Tajikistan",2002
"151",1.00574291224018,-0.307444978961467,19.428538922152,151,"Ukraine","Turkmenistan",1995
"152",0.892797298020043,-0.0623835476282633,18.9976606927414,152,"Ukraine","Uzbekistan",1996
"153",-1.01401164044391,1.70661438273413,21.3324849185079,153,"USA","Chile",2004
"154",-0.695691080256483,1.20746551372875,21.3920943189639,154,"USA","Colombia",2012
"155",0.237331609273664,0.589441580197894,22.8519445736958,155,"USA","Australia",2005
"156",1.00529694158497,0.126006492704293,22.0871110523025,156,"USA","Israel",1985
"157",-1.08871179518361,1.41174024956407,19.2065560053848,157,"USA","Jordan",2001
"158",-0.121780113633338,0.801332333343169,23.4643707419166,158,"USA","Rep. of Korea",2012
"159",-1.95903197826928,1.24948628023962,20.0306976887149,159,"USA","Bahrain",2006
"160",-0.794833101477407,1.31557236493652,19.8158628220463,160,"USA","Morocco",2006
"161",-0.429180494465633,1.40025838411763,19.1257790840553,161,"USA","Oman",2009
"162",-0.772153589976321,1.70709506529163,20.7009926120759,162,"USA","Panama",2012
"163",-0.43292337044519,1.64096026841448,20.5489909288649,163,"USA","Peru",2009
"164",0.343554365427942,0.389598614667916,22.8981389440176,164,"USA","Singapore",2004
"165",0.16741458537308,1.13241752900798,22.4701621088926,165,"EU-28","Algeria",2005
"166",-0.859222358632833,1.27285203092295,20.5691662894785,166,"EU-28","Cameroon",2014
"167",0.0896558281490063,0.720946960561296,23.6890994319725,167,"EU-28","Canada",2017
"168",-0.038546854689813,1.02541703231002,21.8913656483414,168,"EU-28","Chile",2005
"169",0.285892827887255,0.899831457884345,21.3085454106089,169,"EU-28","Colombia",2017
"170",0.22537013204597,1.09306330721813,19.6598323046807,170,"EU-28","Georgia",2014
"171",-0.314820285964599,0.767588475359601,20.8872034812423,171,"EU-28","Ghana",2016
"172",-0.450787173463677,1.41097945186064,21.2190889996662,172,"EU-28","Iceland",1973
"173",0.269298653065143,0.376660845720318,23.4300555928212,173,"EU-28","Israel",2000
"174",0.836105655829567,0.315358712021567,21.161562432816,174,"EU-28","Jordan",2002
"175",0.607084311046327,0.686004651169856,23.4571620950848,175,"EU-28","Rep. of Korea",2011
"176",0.342838080837878,0.742509451258194,21.7353289915923,176,"EU-28","Lebanon",2003
"177",0.410429131700916,1.39781921793393,23.2981319165471,177,"EU-28","Mexico",2000
"178",2.04031403656736,0.812049980858062,20.2976005648848,178,"EU-28","Montenegro",2010
"179",0.247735395876894,1.02889413560848,22.6996265612306,179,"EU-28","Morocco",2000
"180",0.521195123251598,0.601269782570436,23.9126111089349,180,"EU-28","Norway",1973
"181",0.408944782694374,0.583660721595622,17.2809205639154,181,"EU-28","Papua New Guinea",2009
"182",0.0795848995024913,1.19257503808597,20.6727120764047,182,"EU-28","Peru",2013
"183",0.644236565233218,0.87341810934532,22.7568466021455,183,"EU-28","Serbia",2013
"184",2.67430836370178,-0.622046170509053,21.2688291462507,184,"EU-28","Bosnia Herzegovina",2015
"185",0.744822770835965,0.483126319404148,23.1082299295267,185,"EU-28","South Africa",2000
"186",0.168181794605585,0.994799990885223,24.9336004064728,186,"EU-28","Switzerland",1973
"187",0.27405039892952,0.739333583705542,22.6365460707738,187,"EU-28","Tunisia",1998
"188",-0.950107384923351,1.59311353880887,20.5044257574,188,"EU-28","Albania",2009
"189",0.807727567989518,0.697157000844277,22.3354153161582,189,"EU-28","Ukraine",2014
"190",0.593837158117752,0.504727997246122,22.7632382721859,190,"EU-28","Egypt",2004
